order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
9772,8,19,Chicken Tikka,2023-06-14,23:13:35,Completed,311
5967,18,17,Butter Chicken,2023-06-26,23:13:32,Completed,423
6482,21,33,Egg Curry,2023-10-19,23:13:31,Completed,237
2079,16,38,Masala Dosa,2023-08-27,23:13:19,Completed,224
1151,12,43,Prawn Masala,2023-09-16,23:13:09,Completed,305
4139,22,23,Paneer Tikka,2023-08-30,23:12:57,Completed,326
5338,21,31,Grilled Chicken Sandwich,2023-07-14,23:12:53,Completed,243
2381,22,19,Pasta Alfredo,2023-08-19,23:12:42,Completed,323
4018,12,56,Hyderabadi Biryani,2023-07-28,23:12:42,Completed,402
7059,9,31,Paneer Lababdar,2023-07-29,23:12:39,Completed,333
8757,7,57,Egg Curry,2023-04-22,23:12:32,Completed,200
1858,5,28,Masala Dosa,2023-02-11,23:12:31,Completed,521
5059,16,34,Masala Dosa,2023-10-29,23:12:27,Completed,202
8218,6,48,Chicken Shawarma,2023-04-16,23:12:24,Completed,268
2568,12,9,Chicken Biryani,2023-09-08,23:12:22,Completed,281
8328,6,26,Burger,2023-02-16,23:12:12,Completed,231
6355,19,37,Paneer Butter Masala,2023-06-01,23:11:57,Completed,271
5370,19,44,Egg Curry,2023-07-28,23:11:52,Completed,230
7971,8,21,Butter Chicken,2023-07-19,23:11:52,Completed,318
6443,17,27,Paneer Butter Masala,2023-06-25,23:11:50,Completed,262
8439,4,43,Mutton Biryani,2023-03-20,23:11:50,Not Fulfilled,308
7564,5,48,Vegetable Fried Rice,2023-10-07,23:11:48,Completed,234
9414,5,29,Vegetable Fried Rice,2023-10-28,23:11:41,Completed,292
3673,18,58,Chole Bhature,2023-01-19,23:11:34,Completed,199
2883,10,53,Chole Bhature,2023-06-18,23:11:27,Completed,243
4227,16,31,Chicken Biryani,2023-04-21,23:11:24,Completed,291
7068,8,1,Vegetable Fried Rice,2023-05-11,23:11:22,Completed,256
8908,5,1,Samosa,2023-06-23,23:11:20,Completed,261
6213,19,27,Chicken Shawarma,2023-12-16,23:11:14,Completed,514
4594,17,29,Chicken Biryani,2023-01-20,23:11:10,Completed,216
9279,5,36,Burger,2023-12-20,23:11:07,Completed,728
1450,15,17,Lamb Kebab,2023-12-23,23:10:56,Completed,287
8512,6,23,Mutton Rogan Josh,2023-07-25,23:10:41,Completed,241
8702,7,33,Chicken Tikka,2023-09-18,23:10:19,Completed,211
1153,2,19,Mutton Rogan Josh,2023-07-05,23:09:50,Completed,289
5880,20,1,Dal Makhani,2023-10-01,23:09:43,Completed,312
1122,20,27,Masala Dosa,2023-05-18,23:09:32,Completed,295
6361,15,16,Chole Bhature,2023-08-18,23:09:29,Completed,235
1394,20,20,Pasta Alfredo,2023-02-02,23:09:28,Completed,229
7788,6,40,Masala Dosa,2023-10-23,23:09:21,Completed,702
1170,3,45,Hyderabadi Biryani,2023-08-04,23:09:18,Completed,223
5893,18,50,Chicken Biryani,2023-05-09,23:09:17,Completed,240
3295,12,51,Chicken Shawarma,2023-12-01,23:09:13,Completed,528
2911,16,17,Chicken Biryani,2023-04-03,23:09:01,Completed,259
9096,7,33,Chicken Shawarma,2023-09-09,23:08:48,Completed,263
3832,3,57,Pasta Alfredo,2023-06-30,23:08:44,Completed,230
7745,4,25,Pasta Alfredo,2023-09-18,23:08:44,Completed,332
9748,8,48,Pizza,2023-05-01,23:08:38,Completed,217
3304,20,50,Mutton Biryani,2023-01-21,23:08:35,Completed,253
6793,8,42,Burger,2023-11-29,23:08:30,Completed,202
4160,22,9,Dal Makhani,2023-07-24,23:08:27,Completed,232
2700,21,13,Mutton Biryani,2023-10-08,23:08:25,Completed,218
6027,16,60,Pasta Alfredo,2023-08-29,23:08:16,Completed,285
7191,6,39,Masala Dosa,2023-05-13,23:08:13,Completed,213
8055,4,6,Masala Dosa,2023-03-13,23:08:07,Completed,298
7188,4,27,Hyderabadi Biryani,2023-04-06,23:08:05,Completed,265
5195,16,1,Chicken Shawarma,2023-07-31,23:08:04,Completed,334
738,12,5,Chicken Biryani,2023-09-16,23:07:59,Completed,263
119,7,44,Masala Dosa,2023-01-30,23:07:57,Completed,250
5369,20,45,Lamb Kebab,2023-02-04,23:07:56,Completed,325
4884,19,60,Lamb Kebab,2023-01-12,23:07:43,Completed,447
1062,18,3,Chole Bhature,2023-04-06,23:07:36,Completed,200
2784,12,43,Masala Dosa,2023-02-05,23:07:06,Completed,237
3265,9,28,Chicken Biryani,2023-06-25,23:06:43,Completed,523
5890,15,30,Mutton Biryani,2023-05-18,23:06:39,Completed,247
5211,15,26,Paneer Lababdar,2023-07-11,23:06:35,Completed,268
461,16,32,Mutton Rogan Josh,2023-03-17,23:06:28,Completed,371
8078,9,19,Hyderabadi Biryani,2023-01-04,23:06:26,Completed,214
1847,19,30,Hyderabadi Biryani,2023-04-16,23:06:19,Completed,224
6099,19,40,Fish Curry,2023-02-08,23:06:17,Completed,254
8971,5,58,Chicken Tikka,2023-01-28,23:06:05,Completed,258
337,16,17,Pasta Alfredo,2023-11-04,23:05:30,Completed,289
8110,4,59,Mutton Rogan Josh,2023-06-15,23:05:27,Completed,308
6066,21,11,Fish Curry,2023-09-30,23:05:17,Completed,206
4063,17,10,Pasta Alfredo,2023-08-05,23:05:16,Completed,345
4671,18,59,Pasta Alfredo,2023-10-22,23:05:07,Completed,203
2826,2,54,Chicken Biryani,2023-02-15,23:05:02,Completed,268
8263,9,44,Paneer Lababdar,2023-01-21,23:05:00,Completed,303
7982,7,19,Paneer Lababdar,2023-09-26,23:04:59,Completed,217
8763,8,34,Paneer Tikka,2023-03-24,23:04:50,Completed,335
3521,11,15,Hyderabadi Biryani,2023-07-12,23:04:49,Completed,258
8939,5,47,Egg Curry,2023-01-10,23:04:48,Completed,264
152,20,54,Grilled Chicken Sandwich,2023-03-01,23:04:39,Completed,395
9214,4,4,Vegetable Fried Rice,2023-06-07,23:04:37,Completed,276
7421,4,45,Burger,2023-11-21,23:04:36,Completed,261
4114,17,30,Mutton Rogan Josh,2023-05-08,23:04:23,Completed,295
6841,9,27,Egg Curry,2023-10-03,23:04:15,Completed,332
2810,14,49,Chicken Biryani,2023-11-06,23:04:10,Completed,281
1826,4,14,Mutton Rogan Josh,2023-10-05,23:03:48,Completed,282
6003,20,17,Egg Curry,2023-09-21,23:03:48,Completed,324
8869,8,47,Chicken Tikka,2023-09-04,23:03:34,Completed,301
2873,6,39,Grilled Chicken Sandwich,2023-05-05,23:03:33,Completed,449
6479,15,32,Mutton Rogan Josh,2023-06-15,23:03:33,Completed,252
9339,6,39,Dal Makhani,2023-04-03,23:03:30,Completed,314
9809,8,11,Prawn Masala,2023-11-28,23:03:29,Completed,310
3620,19,45,Fish Curry,2023-11-05,23:03:08,Completed,323
4147,21,39,Pasta Alfredo,2023-01-16,23:03:04,Completed,305
2687,18,12,Vegetable Fried Rice,2023-02-06,23:02:56,Completed,271
1816,14,29,Paneer Butter Masala,2023-02-08,23:02:53,Completed,320
9671,7,13,Chole Bhature,2023-06-29,23:02:52,Completed,342
1768,4,51,Mutton Rogan Josh,2023-05-02,23:02:43,Completed,254
4873,15,22,Egg Curry,2023-10-18,23:02:42,Completed,321
8679,6,3,Fish Curry,2023-03-16,23:02:37,Completed,306
1074,15,51,Chicken Biryani,2023-12-20,23:02:25,Completed,230
9552,4,52,Dal Makhani,2023-04-05,23:02:23,Completed,275
7596,7,17,Pasta Alfredo,2023-01-13,23:02:22,Completed,295
2425,1,7,Lamb Kebab,2023-09-25,23:02:11,Completed,362
9802,4,21,Hyderabadi Biryani,2023-01-25,23:02:07,Completed,271
8187,9,1,Pasta Alfredo,2023-05-31,23:02:02,Completed,585
7463,5,43,Fish Curry,2023-07-31,23:01:57,Completed,266
7325,4,26,Masala Dosa,2023-10-15,23:01:54,Completed,300
1926,11,31,Lamb Kebab,2023-06-30,23:01:52,Completed,242
7085,4,26,Chicken Biryani,2023-12-06,23:01:42,Completed,323
2408,4,54,Hyderabadi Biryani,2023-12-11,23:01:41,Completed,515
3233,11,44,Mutton Biryani,2023-12-05,23:01:20,Not Fulfilled,228
583,17,38,Pasta Alfredo,2023-11-13,23:01:19,Completed,532
5709,21,48,Mutton Biryani,2023-09-15,23:01:13,Completed,200
4437,15,29,Dal Makhani,2023-10-11,23:01:05,Completed,222
1371,8,32,Chicken Biryani,2023-06-23,23:00:59,Completed,204
3448,14,21,Chicken Biryani,2023-07-26,23:00:52,Not Fulfilled,312
6059,21,26,Fish Curry,2023-10-17,23:00:51,Completed,247
9314,6,52,Hyderabadi Biryani,2023-03-18,23:00:51,Completed,319
1761,12,49,Chole Bhature,2023-07-21,23:00:39,Completed,234
3782,6,28,Paneer Tikka,2023-05-09,23:00:35,Completed,214
9047,9,2,Hyderabadi Biryani,2023-01-14,23:00:32,Completed,212
2438,7,32,Butter Chicken,2023-05-03,23:00:27,Completed,261
2664,3,31,Fish Curry,2023-10-26,23:00:22,Completed,463
1553,20,57,Lamb Kebab,2023-12-21,23:00:19,Completed,420
7246,7,15,Hyderabadi Biryani,2023-11-06,23:00:14,Completed,349
1229,19,35,Chicken Shawarma,2023-04-29,23:00:12,Completed,254
9603,5,17,Dal Makhani,2023-10-26,23:00:09,Completed,311
2272,12,8,Egg Curry,2023-11-09,23:00:07,Completed,279
6847,7,13,Vegetable Fried Rice,2023-11-21,23:00:06,Completed,250
3329,14,31,Pasta Alfredo,2023-08-13,23:00:03,Not Fulfilled,260
7610,8,2,Chicken Biryani,2023-04-01,23:00:03,Completed,331
4435,16,6,Paneer Tikka,2023-09-19,23:00:01,Completed,309
5349,22,1,Dal Makhani,2023-10-07,23:00:00,Completed,300
6101,19,59,Butter Chicken,2023-12-01,22:59:52,Completed,271
8247,5,32,Dal Makhani,2023-05-22,22:59:45,Completed,278
6189,17,41,Paneer Lababdar,2023-03-18,22:59:41,Completed,272
9596,7,46,Burger,2023-01-01,22:59:40,Completed,250
2929,12,18,Burger,2023-08-12,22:59:35,Completed,301
5565,15,30,Paneer Butter Masala,2023-03-17,22:59:33,Completed,338
1530,22,60,Prawn Masala,2023-06-25,22:59:30,Completed,243
6670,8,20,Lamb Kebab,2023-09-04,22:59:26,Completed,234
9427,7,57,Samosa,2023-06-04,22:59:14,Completed,217
2447,5,55,Mutton Rogan Josh,2023-10-02,22:59:04,Completed,200
7049,6,28,Chicken Biryani,2023-03-07,22:59:00,Completed,253
2334,22,52,Masala Dosa,2023-10-23,22:58:56,Completed,251
9135,4,45,Mutton Biryani,2023-03-01,22:58:56,Completed,229
9450,6,54,Mutton Biryani,2023-04-10,22:58:56,Completed,234
1814,10,46,Mutton Rogan Josh,2023-10-02,22:58:29,Completed,287
1420,11,29,Vegetable Fried Rice,2023-01-22,22:58:25,Completed,364
9084,9,2,Pizza,2023-12-08,22:58:23,Completed,249
574,10,7,Fish Curry,2023-10-29,22:58:21,Completed,309
2947,20,36,Burger,2023-01-01,22:58:19,Completed,234
5062,17,18,Mutton Rogan Josh,2023-05-04,22:58:19,Completed,353
125,3,57,Mutton Rogan Josh,2023-12-24,22:58:17,Completed,348
3807,13,11,Chicken Biryani,2023-08-13,22:58:15,Completed,213
4008,14,49,Burger,2023-01-23,22:58:03,Completed,247
7345,7,1,Mutton Biryani,2023-12-19,22:58:01,Completed,525
2785,14,7,Mutton Biryani,2023-07-01,22:57:49,Completed,260
1334,14,39,Chicken Shawarma,2023-03-29,22:57:36,Completed,493
3937,15,35,Pasta Alfredo,2023-02-03,22:57:29,Completed,219
6771,4,57,Paneer Tikka,2023-03-02,22:57:27,Completed,313
9429,9,8,Mutton Biryani,2023-01-01,22:57:20,Completed,342
269,3,7,Chicken Biryani,2023-08-15,22:57:15,Completed,228
4524,21,38,Masala Dosa,2023-04-11,22:56:52,Completed,292
2701,12,5,Mutton Rogan Josh,2023-03-01,22:56:51,Completed,211
9680,5,56,Chicken Tikka,2023-04-13,22:56:33,Completed,705
9966,6,11,Chole Bhature,2023-02-26,22:56:17,Completed,221
4177,16,52,Masala Dosa,2023-05-03,22:56:13,Completed,304
6655,6,50,Chicken Biryani,2023-08-14,22:56:12,Completed,254
140,8,52,Chicken Shawarma,2023-11-08,22:56:10,Completed,272
167,13,19,Chole Bhature,2023-01-20,22:56:09,Completed,321
7603,6,49,Pasta Alfredo,2023-02-19,22:56:08,Completed,302
4032,16,24,Paneer Butter Masala,2023-03-29,22:56:01,Completed,263
8192,8,29,Butter Chicken,2023-04-19,22:55:47,Completed,228
8744,6,15,Egg Curry,2023-08-12,22:55:43,Completed,209
2355,20,5,Vegetable Fried Rice,2023-01-25,22:55:42,Completed,335
813,18,15,Pasta Alfredo,2023-08-22,22:55:40,Completed,292
3527,2,12,Chicken Shawarma,2023-11-23,22:55:34,Completed,535
8997,4,53,Mutton Biryani,2023-06-05,22:55:22,Completed,244
8389,9,20,Paneer Butter Masala,2023-05-26,22:55:05,Completed,201
2126,13,31,Egg Curry,2023-12-12,22:54:57,Completed,486
3384,10,27,Pasta Alfredo,2023-02-09,22:54:55,Completed,342
7958,9,12,Vegetable Fried Rice,2023-04-18,22:54:55,Completed,211
2836,10,43,Chicken Biryani,2023-07-06,22:54:54,Completed,430
4471,18,60,Lamb Kebab,2023-01-15,22:54:48,Completed,242
3881,5,2,Mutton Rogan Josh,2023-04-17,22:54:44,Completed,239
4330,17,9,Mutton Rogan Josh,2023-01-12,22:54:35,Completed,323
5991,20,43,Paneer Tikka,2023-04-24,22:54:33,Completed,441
396,6,38,Vegetable Fried Rice,2023-09-10,22:54:15,Completed,251
708,8,23,Mutton Rogan Josh,2023-04-26,22:54:15,Completed,232
5903,17,46,Vegetable Fried Rice,2023-02-11,22:54:09,Completed,318
7226,9,7,Pasta Alfredo,2023-12-12,22:54:05,Completed,227
8604,6,58,Chicken Biryani,2023-05-08,22:53:59,Completed,270
1261,8,43,Paneer Butter Masala,2023-09-22,22:53:55,Completed,543
7681,5,45,Mutton Rogan Josh,2023-08-29,22:53:49,Completed,199
7123,5,46,Chicken Shawarma,2023-09-21,22:53:42,Completed,254
7865,9,31,Paneer Butter Masala,2023-03-01,22:53:29,Completed,277
9316,9,35,Pizza,2023-05-28,22:53:15,Completed,342
1981,18,25,Chicken Biryani,2023-04-03,22:53:08,Completed,314
7205,6,15,Hyderabadi Biryani,2023-08-06,22:53:06,Completed,323
6724,6,44,Egg Curry,2023-04-17,22:53:04,Completed,321
2162,12,27,Hyderabadi Biryani,2023-09-17,22:52:56,Completed,313
5782,22,58,Hyderabadi Biryani,2023-11-13,22:52:55,Completed,295
4676,15,2,Lamb Kebab,2023-11-07,22:52:52,Completed,486
8293,7,5,Paneer Butter Masala,2023-09-30,22:52:37,Completed,611
1031,3,55,Dal Makhani,2023-05-12,22:52:31,Completed,258
1967,2,16,Mutton Rogan Josh,2023-05-11,22:52:30,Completed,252
6148,16,16,Paneer Lababdar,2023-01-29,22:52:28,Completed,297
9951,7,37,Vegetable Fried Rice,2023-03-11,22:52:19,Completed,260
2694,12,9,Chicken Biryani,2023-04-25,22:52:01,Completed,200
1655,15,49,Burger,2023-11-04,22:52:00,Completed,349
7744,7,23,Chicken Shawarma,2023-03-31,22:51:51,Completed,304
6341,17,6,Butter Chicken,2023-11-24,22:51:41,Completed,719
7432,8,29,Mutton Biryani,2023-06-16,22:51:33,Completed,258
5934,16,26,Pasta Alfredo,2023-09-28,22:51:26,Completed,266
3842,20,9,Fish Curry,2023-12-22,22:51:09,Completed,256
628,17,24,Mutton Biryani,2023-07-16,22:51:06,Completed,257
3128,10,38,Mutton Rogan Josh,2023-02-09,22:50:51,Completed,299
3474,1,52,Paneer Butter Masala,2023-10-29,22:50:51,Not Fulfilled,341
3182,3,7,Masala Dosa,2023-04-26,22:50:43,Not Fulfilled,270
5198,16,46,Paneer Tikka,2023-10-19,22:50:42,Completed,372
9060,6,33,Chole Bhature,2023-04-29,22:50:41,Completed,215
2322,17,18,Hyderabadi Biryani,2023-05-20,22:50:38,Completed,242
2391,18,56,Dal Makhani,2023-07-06,22:50:33,Completed,321
4396,16,22,Burger,2023-06-07,22:50:17,Completed,200
9334,6,28,Chicken Shawarma,2023-10-08,22:50:16,Completed,312
7695,5,59,Mutton Biryani,2023-10-10,22:50:12,Completed,291
6105,20,31,Paneer Tikka,2023-02-25,22:50:06,Completed,302
4009,2,25,Masala Dosa,2023-09-24,22:49:48,Completed,289
2372,9,9,Prawn Masala,2023-04-13,22:49:38,Completed,356
7222,7,40,Pasta Alfredo,2023-06-21,22:49:20,Completed,311
4647,21,55,Burger,2023-05-05,22:49:17,Completed,389
6310,15,11,Grilled Chicken Sandwich,2023-04-12,22:49:02,Completed,231
5714,17,59,Mutton Biryani,2023-09-08,22:49:00,Completed,392
3500,15,33,Fish Curry,2023-02-08,22:48:53,Completed,224
5544,17,13,Paneer Lababdar,2023-12-22,22:48:51,Completed,510
7482,4,22,Lamb Kebab,2023-11-11,22:48:44,Completed,611
3204,12,59,Mutton Rogan Josh,2023-03-22,22:48:33,Completed,385
6261,21,31,Butter Chicken,2023-12-19,22:48:25,Completed,234
2538,15,10,Masala Dosa,2023-08-27,22:48:20,Completed,348
246,16,58,Mutton Biryani,2023-11-01,22:48:12,Completed,319
3718,1,20,Prawn Masala,2023-01-27,22:48:08,Completed,322
3483,21,4,Mutton Rogan Josh,2023-08-26,22:47:56,Completed,306
274,12,20,Masala Dosa,2023-11-23,22:47:34,Completed,350
5898,22,31,Dal Makhani,2023-04-06,22:47:29,Completed,476
1928,5,41,Burger,2023-03-14,22:47:21,Completed,293
4135,16,49,Vegetable Fried Rice,2023-10-04,22:47:21,Completed,270
9486,8,17,Lamb Kebab,2023-11-12,22:46:58,Completed,585
7197,8,57,Chicken Shawarma,2023-07-28,22:46:55,Completed,339
1709,19,24,Chicken Biryani,2023-03-15,22:46:54,Completed,296
577,20,31,Chole Bhature,2023-02-02,22:46:45,Completed,258
1044,10,16,Chicken Biryani,2023-04-02,22:46:42,Completed,358
3266,2,13,Paneer Butter Masala,2023-12-17,22:46:42,Not Fulfilled,268
2661,18,22,Chicken Biryani,2023-03-25,22:46:37,Completed,290
334,13,26,Mutton Rogan Josh,2023-08-22,22:46:36,Completed,347
586,11,28,Chicken Biryani,2023-12-06,22:46:33,Completed,296
4971,15,51,Butter Chicken,2023-02-11,22:46:23,Completed,216
6639,7,47,Chicken Shawarma,2023-05-14,22:46:14,Completed,233
6978,5,48,Masala Dosa,2023-04-28,22:46:12,Completed,486
2900,22,35,Paneer Lababdar,2023-09-11,22:46:10,Completed,322
7880,5,41,Burger,2023-03-20,22:46:08,Completed,220
6285,16,38,Paneer Tikka,2023-05-27,22:46:03,Completed,727
4173,18,48,Lamb Kebab,2023-11-29,22:45:59,Completed,246
6058,18,54,Mutton Biryani,2023-02-24,22:45:59,Completed,214
3478,20,5,Masala Dosa,2023-01-25,22:45:51,Completed,284
1482,20,32,Paneer Butter Masala,2023-04-18,22:45:48,Completed,255
2052,6,12,Masala Dosa,2023-12-06,22:45:31,Completed,268
2132,8,10,Mutton Rogan Josh,2023-08-11,22:45:28,Completed,251
2988,3,11,Burger,2023-06-07,22:45:19,Completed,250
9072,8,49,Chole Bhature,2023-04-27,22:45:19,Completed,300
7176,4,50,Dal Makhani,2023-03-02,22:45:08,Completed,287
664,18,43,Masala Dosa,2023-01-19,22:44:59,Completed,253
883,1,43,Egg Curry,2023-05-18,22:44:57,Completed,399
5420,18,36,Fish Curry,2023-10-18,22:44:50,Completed,434
6357,17,47,Paneer Butter Masala,2023-05-28,22:44:49,Completed,253
757,16,8,Paneer Butter Masala,2023-04-18,22:44:48,Completed,531
4417,15,50,Butter Chicken,2023-03-27,22:44:29,Completed,384
2953,14,19,Dal Makhani,2023-05-10,22:44:16,Completed,331
7471,9,60,Paneer Butter Masala,2023-03-05,22:44:14,Completed,300
8358,8,45,Hyderabadi Biryani,2023-06-11,22:44:12,Completed,222
9700,9,18,Prawn Masala,2023-07-03,22:44:05,Completed,558
1133,16,47,Paneer Butter Masala,2023-12-02,22:44:04,Completed,327
2806,20,2,Pasta Alfredo,2023-07-30,22:44:04,Completed,332
8056,6,35,Dal Makhani,2023-07-21,22:44:01,Completed,256
8933,7,20,Butter Chicken,2023-06-25,22:43:55,Completed,526
321,21,11,Paneer Butter Masala,2023-03-13,22:43:43,Completed,311
8276,8,53,Paneer Tikka,2023-04-18,22:43:41,Completed,349
9107,6,7,Grilled Chicken Sandwich,2023-01-04,22:43:35,Completed,211
4810,22,22,Chicken Biryani,2023-09-07,22:43:29,Completed,231
3601,1,28,Fish Curry,2023-04-28,22:43:16,Completed,255
1049,3,35,Chicken Biryani,2023-01-26,22:43:14,Completed,337
1200,1,15,Vegetable Fried Rice,2023-02-17,22:43:14,Completed,333
9648,4,32,Chole Bhature,2023-07-09,22:43:02,Completed,262
445,5,37,Pasta Alfredo,2023-09-26,22:42:59,Completed,284
6267,15,57,Prawn Masala,2023-04-29,22:42:51,Completed,240
8037,9,50,Mutton Biryani,2023-08-31,22:42:50,Completed,218
9801,9,46,Samosa,2023-02-22,22:42:48,Completed,469
4463,21,52,Chicken Biryani,2023-12-30,22:42:46,Completed,390
5641,20,44,Grilled Chicken Sandwich,2023-11-19,22:42:19,Completed,320
7090,9,29,Mutton Rogan Josh,2023-05-23,22:42:19,Completed,228
2171,21,5,Grilled Chicken Sandwich,2023-05-04,22:42:11,Completed,266
3436,10,55,Mutton Rogan Josh,2023-05-11,22:41:59,Completed,332
4380,19,20,Paneer Tikka,2023-02-18,22:41:58,Completed,349
3025,16,56,Masala Dosa,2023-10-23,22:41:51,Completed,318
1620,16,41,Hyderabadi Biryani,2023-09-15,22:41:47,Completed,345
2803,11,6,Fish Curry,2023-09-15,22:41:44,Completed,342
5936,20,18,Prawn Masala,2023-03-10,22:41:32,Completed,237
4300,16,35,Chicken Biryani,2023-09-21,22:41:27,Completed,202
5963,22,53,Chole Bhature,2023-08-19,22:41:26,Completed,241
6132,22,3,Mutton Biryani,2023-10-29,22:41:17,Completed,543
3562,6,3,Mutton Rogan Josh,2023-06-29,22:40:28,Completed,223
7582,9,43,Dal Makhani,2023-10-30,22:40:26,Completed,279
2707,1,26,Mutton Biryani,2023-02-02,22:40:16,Completed,251
2754,11,51,Prawn Masala,2023-04-15,22:40:08,Completed,222
1400,14,54,Pasta Alfredo,2023-10-03,22:40:03,Completed,377
5854,21,18,Chicken Biryani,2023-10-03,22:39:52,Completed,251
7333,4,35,Mutton Rogan Josh,2023-12-12,22:39:43,Completed,251
2997,21,47,Dal Makhani,2023-01-27,22:39:34,Completed,344
8113,7,55,Lamb Kebab,2023-06-26,22:39:34,Completed,344
190,9,3,Chicken Tikka,2023-06-21,22:39:32,Completed,222
2771,5,7,Chicken Biryani,2023-02-25,22:39:32,Completed,228
4914,22,25,Fish Curry,2023-01-25,22:39:24,Completed,411
9078,4,54,Chicken Tikka,2023-01-31,22:39:19,Completed,477
779,19,50,Grilled Chicken Sandwich,2023-04-17,22:39:12,Completed,283
1774,3,18,Paneer Lababdar,2023-11-01,22:39:10,Completed,436
7306,9,14,Dal Makhani,2023-03-19,22:39:04,Completed,694
9100,4,29,Chole Bhature,2023-03-15,22:39:00,Completed,237
3103,2,56,Chicken Biryani,2023-10-02,22:38:54,Completed,291
1370,4,35,Chole Bhature,2023-11-13,22:38:49,Completed,267
8986,9,42,Prawn Masala,2023-12-28,22:38:45,Completed,221
541,13,21,Dal Makhani,2023-12-15,22:38:35,Completed,305
9388,6,48,Chicken Tikka,2023-07-21,22:38:34,Completed,208
3116,1,37,Chicken Biryani,2023-03-13,22:38:31,Not Fulfilled,249
4735,19,16,Dal Makhani,2023-07-21,22:38:09,Completed,228
767,17,2,Vegetable Fried Rice,2023-01-05,22:38:07,Completed,530
2730,1,17,Paneer Butter Masala,2023-12-02,22:38:04,Completed,334
9624,6,23,Chole Bhature,2023-10-27,22:37:51,Completed,698
325,1,45,Lamb Kebab,2023-03-20,22:37:50,Completed,416
3089,1,6,Mutton Biryani,2023-11-06,22:37:43,Completed,200
3801,5,1,Paneer Butter Masala,2023-03-02,22:37:43,Completed,340
9639,5,35,Paneer Tikka,2023-05-10,22:37:29,Completed,226
4025,18,42,Pasta Alfredo,2023-04-25,22:37:22,Completed,497
1399,18,29,Pasta Alfredo,2023-01-14,22:37:13,Completed,303
9609,9,24,Samosa,2023-11-12,22:37:10,Completed,513
7335,9,20,Butter Chicken,2023-06-13,22:37:03,Completed,324
7131,6,12,Mutton Biryani,2023-10-14,22:36:58,Completed,260
3061,11,14,Chicken Biryani,2023-01-15,22:36:54,Completed,242
9424,6,12,Paneer Lababdar,2023-02-17,22:36:49,Completed,505
